Gene stable ID	Gene stable ID version	Transcript stable ID	Transcript stable ID version	Gene name
ENSMUSG00000001496	ENSMUSG00000001496.16	ENSMUST00000001536	ENSMUST00000001536.9	Nkx2-1
ENSMUSG00000001496	ENSMUSG00000001496.16	ENSMUST00000001536	ENSMUST00000001536.9	Nkx2-1
ENSMUSG00000001496	ENSMUSG00000001496.16	ENSMUST00000001536	ENSMUST00000001536.9	Nkx2-1
ENSMUSG00000001496	ENSMUSG00000001496.16	ENSMUST00000001536	ENSMUST00000001536.9	Nkx2-1
ENSMUSG00000001496	ENSMUSG00000001496.16	ENSMUST00000001536	ENSMUST00000001536.9	Nkx2-1
ENSMUSG00000058669	ENSMUSG00000058669.8	ENSMUST00000072631	ENSMUST00000072631.6	Nkx2-9
ENSMUSG00000058669	ENSMUSG00000058669.8	ENSMUST00000072631	ENSMUST00000072631.6	Nkx2-9
ENSMUSG00000058669	ENSMUSG00000058669.8	ENSMUST00000072631	ENSMUST00000072631.6	Nkx2-9
ENSMUSG00000058669	ENSMUSG00000058669.8	ENSMUST00000072631	ENSMUST00000072631.6	Nkx2-9
ENSMUSG00000058669	ENSMUSG00000058669.8	ENSMUST00000072631	ENSMUST00000072631.6	Nkx2-9
ENSMUSG00000058669	ENSMUSG00000058669.8	ENSMUST00000072631	ENSMUST00000072631.6	Nkx2-9
ENSMUSG00000001497	ENSMUSG00000001497.19	ENSMUST00000153250	ENSMUST00000153250.9	Pax9
ENSMUSG00000001497	ENSMUSG00000001497.19	ENSMUST00000153250	ENSMUST00000153250.9	Pax9
ENSMUSG00000001497	ENSMUSG00000001497.19	ENSMUST00000153250	ENSMUST00000153250.9	Pax9
ENSMUSG00000001497	ENSMUSG00000001497.19	ENSMUST00000153250	ENSMUST00000153250.9	Pax9
ENSMUSG00000001497	ENSMUSG00000001497.19	ENSMUST00000001538	ENSMUST00000001538.10	Pax9
ENSMUSG00000001497	ENSMUSG00000001497.19	ENSMUST00000001538	ENSMUST00000001538.10	Pax9
ENSMUSG00000001497	ENSMUSG00000001497.19	ENSMUST00000001538	ENSMUST00000001538.10	Pax9
ENSMUSG00000001497	ENSMUSG00000001497.19	ENSMUST00000001538	ENSMUST00000001538.10	Pax9
ENSMUSG00000056854	ENSMUSG00000056854.5	ENSMUST00000078229	ENSMUST00000078229.5	Pou3f4
ENSMUSG00000056854	ENSMUSG00000056854.5	ENSMUST00000078229	ENSMUST00000078229.5	Pou3f4
ENSMUSG00000056854	ENSMUSG00000056854.5	ENSMUST00000078229	ENSMUST00000078229.5	Pou3f4
ENSMUSG00000056854	ENSMUSG00000056854.5	ENSMUST00000078229	ENSMUST00000078229.5	Pou3f4
ENSMUSG00000021362	ENSMUSG00000021362.8	ENSMUST00000021791	ENSMUST00000021791.8	Gcm2
ENSMUSG00000021362	ENSMUSG00000021362.8	ENSMUST00000021791	ENSMUST00000021791.8	Gcm2
ENSMUSG00000021362	ENSMUSG00000021362.8	ENSMUST00000225271	ENSMUST00000225271.2	Gcm2
ENSMUSG00000036721	ENSMUSG00000036721.15	ENSMUST00000225545	ENSMUST00000225545.2	Zscan12
ENSMUSG00000036721	ENSMUSG00000036721.15	ENSMUST00000053293	ENSMUST00000053293.14	Zscan12
ENSMUSG00000036721	ENSMUSG00000036721.15	ENSMUST00000099720	ENSMUST00000099720.3	Zscan12
ENSMUSG00000090641	ENSMUSG00000090641.3	ENSMUST00000167565	ENSMUST00000167565.3	Zfp712
ENSMUSG00000024912	ENSMUSG00000024912.7	ENSMUST00000025850	ENSMUST00000025850.7	Fosl1
ENSMUSG00000024912	ENSMUSG00000024912.7	ENSMUST00000025850	ENSMUST00000025850.7	Fosl1
ENSMUSG00000024912	ENSMUSG00000024912.7	ENSMUST00000025850	ENSMUST00000025850.7	Fosl1
ENSMUSG00000024912	ENSMUSG00000024912.7	ENSMUST00000025850	ENSMUST00000025850.7	Fosl1
ENSMUSG00000024912	ENSMUSG00000024912.7	ENSMUST00000236774	ENSMUST00000236774.2	Fosl1
ENSMUSG00000048349	ENSMUSG00000048349.10	ENSMUST00000053016	ENSMUST00000053016.10	Pou4f1
ENSMUSG00000048349	ENSMUSG00000048349.10	ENSMUST00000053016	ENSMUST00000053016.10	Pou4f1
ENSMUSG00000048349	ENSMUSG00000048349.10	ENSMUST00000053016	ENSMUST00000053016.10	Pou4f1
ENSMUSG00000048349	ENSMUSG00000048349.10	ENSMUST00000053016	ENSMUST00000053016.10	Pou4f1
ENSMUSG00000048349	ENSMUSG00000048349.10	ENSMUST00000053016	ENSMUST00000053016.10	Pou4f1
ENSMUSG00000048349	ENSMUSG00000048349.10	ENSMUST00000053016	ENSMUST00000053016.10	Pou4f1
ENSMUSG00000048349	ENSMUSG00000048349.10	ENSMUST00000053016	ENSMUST00000053016.10	Pou4f1
ENSMUSG00000048349	ENSMUSG00000048349.10	ENSMUST00000053016	ENSMUST00000053016.10	Pou4f1
ENSMUSG00000048349	ENSMUSG00000048349.10	ENSMUST00000053016	ENSMUST00000053016.10	Pou4f1
ENSMUSG00000048349	ENSMUSG00000048349.10	ENSMUST00000053016	ENSMUST00000053016.10	Pou4f1
ENSMUSG00000058883	ENSMUSG00000058883.17	ENSMUST00000109742	ENSMUST00000109742.11	Zfp708
ENSMUSG00000058883	ENSMUSG00000058883.17	ENSMUST00000109742	ENSMUST00000109742.11	Zfp708
ENSMUSG00000058883	ENSMUSG00000058883.17	ENSMUST00000190566	ENSMUST00000190566.3	Zfp708
ENSMUSG00000058883	ENSMUSG00000058883.17	ENSMUST00000190566	ENSMUST00000190566.3	Zfp708
ENSMUSG00000058883	ENSMUSG00000058883.17	ENSMUST00000109743	ENSMUST00000109743.5	Zfp708
ENSMUSG00000058883	ENSMUSG00000058883.17	ENSMUST00000109743	ENSMUST00000109743.5	Zfp708
ENSMUSG00000100235	ENSMUSG00000100235.9	ENSMUST00000186303	ENSMUST00000186303.7	Gm28557
ENSMUSG00000074824	ENSMUSG00000074824.4	ENSMUST00000091526	ENSMUST00000091526.4	Rslcan18
ENSMUSG00000057396	ENSMUSG00000057396.8	ENSMUST00000224346	ENSMUST00000224346.2	Zfp759
ENSMUSG00000057396	ENSMUSG00000057396.8	ENSMUST00000224346	ENSMUST00000224346.2	Zfp759
ENSMUSG00000057396	ENSMUSG00000057396.8	ENSMUST00000052716	ENSMUST00000052716.8	Zfp759
ENSMUSG00000057396	ENSMUSG00000057396.8	ENSMUST00000052716	ENSMUST00000052716.8	Zfp759
ENSMUSG00000022228	ENSMUSG00000022228.15	ENSMUST00000110485	ENSMUST00000110485.3	Zscan26
ENSMUSG00000058900	ENSMUSG00000058900.6	ENSMUST00000021997	ENSMUST00000021997.8	Rsl1
ENSMUSG00000058900	ENSMUSG00000058900.6	ENSMUST00000021997	ENSMUST00000021997.8	Rsl1
ENSMUSG00000058900	ENSMUSG00000058900.6	ENSMUST00000225334	ENSMUST00000225334.2	Rsl1
ENSMUSG00000058900	ENSMUSG00000058900.6	ENSMUST00000225334	ENSMUST00000225334.2	Rsl1
ENSMUSG00000051037	ENSMUSG00000051037.16	ENSMUST00000120861	ENSMUST00000120861.8	Zfp455
ENSMUSG00000051037	ENSMUSG00000051037.16	ENSMUST00000120861	ENSMUST00000120861.8	Zfp455
ENSMUSG00000051037	ENSMUSG00000051037.16	ENSMUST00000117110	ENSMUST00000117110.2	Zfp455
ENSMUSG00000051037	ENSMUSG00000051037.16	ENSMUST00000117110	ENSMUST00000117110.2	Zfp455
ENSMUSG00000055480	ENSMUSG00000055480.8	ENSMUST00000045969	ENSMUST00000045969.8	Zfp458
ENSMUSG00000055480	ENSMUSG00000055480.8	ENSMUST00000045969	ENSMUST00000045969.8	Zfp458
ENSMUSG00000040726	ENSMUSG00000040726.11	ENSMUST00000224331	ENSMUST00000224331.2	Hesx1
ENSMUSG00000040726	ENSMUSG00000040726.11	ENSMUST00000224331	ENSMUST00000224331.2	Hesx1
ENSMUSG00000040726	ENSMUSG00000040726.11	ENSMUST00000224331	ENSMUST00000224331.2	Hesx1
ENSMUSG00000040726	ENSMUSG00000040726.11	ENSMUST00000224331	ENSMUST00000224331.2	Hesx1
ENSMUSG00000040726	ENSMUSG00000040726.11	ENSMUST00000035433	ENSMUST00000035433.10	Hesx1
ENSMUSG00000040726	ENSMUSG00000040726.11	ENSMUST00000035433	ENSMUST00000035433.10	Hesx1
ENSMUSG00000040726	ENSMUSG00000040726.11	ENSMUST00000035433	ENSMUST00000035433.10	Hesx1
ENSMUSG00000040726	ENSMUSG00000040726.11	ENSMUST00000035433	ENSMUST00000035433.10	Hesx1
ENSMUSG00000040726	ENSMUSG00000040726.11	ENSMUST00000035433	ENSMUST00000035433.10	Hesx1
ENSMUSG00000055341	ENSMUSG00000055341.11	ENSMUST00000225338	ENSMUST00000225338.2	Zfp457
ENSMUSG00000055341	ENSMUSG00000055341.11	ENSMUST00000225338	ENSMUST00000225338.2	Zfp457
ENSMUSG00000055341	ENSMUSG00000055341.11	ENSMUST00000225338	ENSMUST00000225338.2	Zfp457
ENSMUSG00000055341	ENSMUSG00000055341.11	ENSMUST00000224325	ENSMUST00000224325.2	Zfp457
ENSMUSG00000055341	ENSMUSG00000055341.11	ENSMUST00000224325	ENSMUST00000224325.2	Zfp457
ENSMUSG00000055341	ENSMUSG00000055341.11	ENSMUST00000224325	ENSMUST00000224325.2	Zfp457
ENSMUSG00000055341	ENSMUSG00000055341.11	ENSMUST00000049705	ENSMUST00000049705.8	Zfp457
ENSMUSG00000055341	ENSMUSG00000055341.11	ENSMUST00000049705	ENSMUST00000049705.8	Zfp457
ENSMUSG00000055341	ENSMUSG00000055341.11	ENSMUST00000049705	ENSMUST00000049705.8	Zfp457
ENSMUSG00000035451	ENSMUSG00000035451.8	ENSMUST00000044380	ENSMUST00000044380.8	Foxa1
ENSMUSG00000035451	ENSMUSG00000035451.8	ENSMUST00000044380	ENSMUST00000044380.8	Foxa1
ENSMUSG00000035451	ENSMUSG00000035451.8	ENSMUST00000044380	ENSMUST00000044380.8	Foxa1
ENSMUSG00000035451	ENSMUSG00000035451.8	ENSMUST00000044380	ENSMUST00000044380.8	Foxa1
ENSMUSG00000035451	ENSMUSG00000035451.8	ENSMUST00000044380	ENSMUST00000044380.8	Foxa1
ENSMUSG00000057842	ENSMUSG00000057842.15	ENSMUST00000109735	ENSMUST00000109735.9	Zfp595
ENSMUSG00000057842	ENSMUSG00000057842.15	ENSMUST00000109735	ENSMUST00000109735.9	Zfp595
ENSMUSG00000057842	ENSMUSG00000057842.15	ENSMUST00000109735	ENSMUST00000109735.9	Zfp595
ENSMUSG00000057842	ENSMUSG00000057842.15	ENSMUST00000169142	ENSMUST00000169142.8	Zfp595
ENSMUSG00000057842	ENSMUSG00000057842.15	ENSMUST00000169142	ENSMUST00000169142.8	Zfp595
ENSMUSG00000057842	ENSMUSG00000057842.15	ENSMUST00000169142	ENSMUST00000169142.8	Zfp595
ENSMUSG00000057842	ENSMUSG00000057842.15	ENSMUST00000168892	ENSMUST00000168892.9	Zfp595
ENSMUSG00000057842	ENSMUSG00000057842.15	ENSMUST00000168892	ENSMUST00000168892.9	Zfp595
ENSMUSG00000057842	ENSMUSG00000057842.15	ENSMUST00000168892	ENSMUST00000168892.9	Zfp595
ENSMUSG00000057842	ENSMUSG00000057842.15	ENSMUST00000171466	ENSMUST00000171466.2	Zfp595
ENSMUSG00000057842	ENSMUSG00000057842.15	ENSMUST00000171466	ENSMUST00000171466.2	Zfp595
ENSMUSG00000057842	ENSMUSG00000057842.15	ENSMUST00000171466	ENSMUST00000171466.2	Zfp595
ENSMUSG00000034551	ENSMUSG00000034551.13	ENSMUST00000113422	ENSMUST00000113422.9	Hdx
ENSMUSG00000034551	ENSMUSG00000034551.13	ENSMUST00000038472	ENSMUST00000038472.7	Hdx
ENSMUSG00000098905	ENSMUSG00000098905.3	ENSMUST00000081582	ENSMUST00000081582.8	Zfp953
ENSMUSG00000098692	ENSMUSG00000098692.2	ENSMUST00000166080	ENSMUST00000166080.2	Gm28041
ENSMUSG00000098692	ENSMUSG00000098692.2	ENSMUST00000166080	ENSMUST00000166080.2	Gm28041
ENSMUSG00000078995	ENSMUSG00000078995.11	ENSMUST00000172266	ENSMUST00000172266.8	Zfp456
ENSMUSG00000078995	ENSMUSG00000078995.11	ENSMUST00000172266	ENSMUST00000172266.8	Zfp456
ENSMUSG00000078995	ENSMUSG00000078995.11	ENSMUST00000057070	ENSMUST00000057070.9	Zfp456
ENSMUSG00000078995	ENSMUSG00000078995.11	ENSMUST00000057070	ENSMUST00000057070.9	Zfp456
ENSMUSG00000078995	ENSMUSG00000078995.11	ENSMUST00000225787	ENSMUST00000225787.2	Zfp456
ENSMUSG00000078995	ENSMUSG00000078995.11	ENSMUST00000225787	ENSMUST00000225787.2	Zfp456
ENSMUSG00000021366	ENSMUSG00000021366.9	ENSMUST00000060148	ENSMUST00000060148.6	Hivep1
ENSMUSG00000078994	ENSMUSG00000078994.10	ENSMUST00000224684	ENSMUST00000224684.2	Zfp429
ENSMUSG00000078994	ENSMUSG00000078994.10	ENSMUST00000224684	ENSMUST00000224684.2	Zfp429
ENSMUSG00000078994	ENSMUSG00000078994.10	ENSMUST00000109732	ENSMUST00000109732.3	Zfp429
ENSMUSG00000078994	ENSMUSG00000078994.10	ENSMUST00000109732	ENSMUST00000109732.3	Zfp429
ENSMUSG00000078994	ENSMUSG00000078994.10	ENSMUST00000181071	ENSMUST00000181071.8	Zfp429
ENSMUSG00000078994	ENSMUSG00000078994.10	ENSMUST00000181071	ENSMUST00000181071.8	Zfp429
ENSMUSG00000078994	ENSMUSG00000078994.10	ENSMUST00000224825	ENSMUST00000224825.2	Zfp429
ENSMUSG00000078994	ENSMUSG00000078994.10	ENSMUST00000224825	ENSMUST00000224825.2	Zfp429
ENSMUSG00000055560	ENSMUSG00000055560.9	ENSMUST00000056470	ENSMUST00000056470.10	Zfp459
ENSMUSG00000055560	ENSMUSG00000055560.9	ENSMUST00000056470	ENSMUST00000056470.10	Zfp459
ENSMUSG00000055560	ENSMUSG00000055560.9	ENSMUST00000224113	ENSMUST00000224113.2	Zfp459
ENSMUSG00000055560	ENSMUSG00000055560.9	ENSMUST00000224113	ENSMUST00000224113.2	Zfp459
ENSMUSG00000055560	ENSMUSG00000055560.9	ENSMUST00000223644	ENSMUST00000223644.2	Zfp459
ENSMUSG00000055560	ENSMUSG00000055560.9	ENSMUST00000223644	ENSMUST00000223644.2	Zfp459
ENSMUSG00000069206	ENSMUSG00000069206.15	ENSMUST00000057241	ENSMUST00000057241.15	Zfp874a
ENSMUSG00000069206	ENSMUSG00000069206.15	ENSMUST00000057241	ENSMUST00000057241.15	Zfp874a
ENSMUSG00000069206	ENSMUSG00000069206.15	ENSMUST00000225778	ENSMUST00000225778.2	Zfp874a
ENSMUSG00000069206	ENSMUSG00000069206.15	ENSMUST00000225778	ENSMUST00000225778.2	Zfp874a
ENSMUSG00000069206	ENSMUSG00000069206.15	ENSMUST00000180580	ENSMUST00000180580.9	Zfp874a
ENSMUSG00000069206	ENSMUSG00000069206.15	ENSMUST00000180580	ENSMUST00000180580.9	Zfp874a
ENSMUSG00000069206	ENSMUSG00000069206.15	ENSMUST00000075255	ENSMUST00000075255.6	Zfp874a
ENSMUSG00000069206	ENSMUSG00000069206.15	ENSMUST00000075255	ENSMUST00000075255.6	Zfp874a
ENSMUSG00000069206	ENSMUSG00000069206.15	ENSMUST00000225479	ENSMUST00000225479.2	Zfp874a
ENSMUSG00000069206	ENSMUSG00000069206.15	ENSMUST00000225479	ENSMUST00000225479.2	Zfp874a
ENSMUSG00000069206	ENSMUSG00000069206.15	ENSMUST00000223682	ENSMUST00000223682.2	Zfp874a
ENSMUSG00000069206	ENSMUSG00000069206.15	ENSMUST00000223682	ENSMUST00000223682.2	Zfp874a
ENSMUSG00000021255	ENSMUSG00000021255.18	ENSMUST00000116402	ENSMUST00000116402.10	Esrrb
ENSMUSG00000021255	ENSMUSG00000021255.18	ENSMUST00000110203	ENSMUST00000110203.8	Esrrb
ENSMUSG00000021255	ENSMUSG00000021255.18	ENSMUST00000110204	ENSMUST00000110204.9	Esrrb
ENSMUSG00000021255	ENSMUSG00000021255.18	ENSMUST00000021680	ENSMUST00000021680.12	Esrrb
ENSMUSG00000021255	ENSMUSG00000021255.18	ENSMUST00000021680	ENSMUST00000021680.12	Esrrb
ENSMUSG00000021255	ENSMUSG00000021255.18	ENSMUST00000021680	ENSMUST00000021680.12	Esrrb
ENSMUSG00000021255	ENSMUSG00000021255.18	ENSMUST00000021680	ENSMUST00000021680.12	Esrrb
ENSMUSG00000021255	ENSMUSG00000021255.18	ENSMUST00000021680	ENSMUST00000021680.12	Esrrb
ENSMUSG00000021255	ENSMUSG00000021255.18	ENSMUST00000021680	ENSMUST00000021680.12	Esrrb
ENSMUSG00000021255	ENSMUSG00000021255.18	ENSMUST00000021680	ENSMUST00000021680.12	Esrrb
ENSMUSG00000021255	ENSMUSG00000021255.18	ENSMUST00000167891	ENSMUST00000167891.2	Esrrb
ENSMUSG00000021255	ENSMUSG00000021255.18	ENSMUST00000167891	ENSMUST00000167891.2	Esrrb
ENSMUSG00000021255	ENSMUSG00000021255.18	ENSMUST00000167891	ENSMUST00000167891.2	Esrrb
ENSMUSG00000021255	ENSMUSG00000021255.18	ENSMUST00000167891	ENSMUST00000167891.2	Esrrb
ENSMUSG00000021255	ENSMUSG00000021255.18	ENSMUST00000167891	ENSMUST00000167891.2	Esrrb
ENSMUSG00000021255	ENSMUSG00000021255.18	ENSMUST00000167891	ENSMUST00000167891.2	Esrrb
ENSMUSG00000021255	ENSMUSG00000021255.18	ENSMUST00000167891	ENSMUST00000167891.2	Esrrb
ENSMUSG00000024922	ENSMUSG00000024922.3	ENSMUST00000025861	ENSMUST00000025861.3	Ovol1
ENSMUSG00000024922	ENSMUSG00000024922.3	ENSMUST00000025861	ENSMUST00000025861.3	Ovol1
ENSMUSG00000024922	ENSMUSG00000024922.3	ENSMUST00000025861	ENSMUST00000025861.3	Ovol1
ENSMUSG00000024922	ENSMUSG00000024922.3	ENSMUST00000025861	ENSMUST00000025861.3	Ovol1
ENSMUSG00000006720	ENSMUSG00000006720.17	ENSMUST00000176511	ENSMUST00000176511.8	Zfp184
ENSMUSG00000006720	ENSMUSG00000006720.17	ENSMUST00000102978	ENSMUST00000102978.8	Zfp184
ENSMUSG00000006720	ENSMUSG00000006720.17	ENSMUST00000006903	ENSMUST00000006903.8	Zfp184
ENSMUSG00000059839	ENSMUSG00000059839.10	ENSMUST00000019572	ENSMUST00000019572.9	Zfp874b
ENSMUSG00000059839	ENSMUSG00000059839.10	ENSMUST00000019572	ENSMUST00000019572.9	Zfp874b
ENSMUSG00000059839	ENSMUSG00000059839.10	ENSMUST00000223868	ENSMUST00000223868.2	Zfp874b
ENSMUSG00000059839	ENSMUSG00000059839.10	ENSMUST00000223868	ENSMUST00000223868.2	Zfp874b
ENSMUSG00000071291	ENSMUSG00000071291.11	ENSMUST00000171518	ENSMUST00000171518.8	Zfp58
ENSMUSG00000071291	ENSMUSG00000071291.11	ENSMUST00000076123	ENSMUST00000076123.12	Zfp58
ENSMUSG00000045991	ENSMUSG00000045991.20	ENSMUST00000175965	ENSMUST00000175965.10	Onecut2
ENSMUSG00000045991	ENSMUSG00000045991.20	ENSMUST00000175965	ENSMUST00000175965.10	Onecut2
ENSMUSG00000045991	ENSMUSG00000045991.20	ENSMUST00000175965	ENSMUST00000175965.10	Onecut2
ENSMUSG00000045991	ENSMUSG00000045991.20	ENSMUST00000175965	ENSMUST00000175965.10	Onecut2
ENSMUSG00000097333	ENSMUSG00000097333.8	ENSMUST00000181767	ENSMUST00000181767.8	Zfp87
ENSMUSG00000097333	ENSMUSG00000097333.8	ENSMUST00000181767	ENSMUST00000181767.8	Zfp87
ENSMUSG00000097333	ENSMUSG00000097333.8	ENSMUST00000180536	ENSMUST00000180536.2	Zfp87
ENSMUSG00000097333	ENSMUSG00000097333.8	ENSMUST00000180536	ENSMUST00000180536.2	Zfp87
ENSMUSG00000097333	ENSMUSG00000097333.8	ENSMUST00000181341	ENSMUST00000181341.2	Zfp87
ENSMUSG00000097333	ENSMUSG00000097333.8	ENSMUST00000181341	ENSMUST00000181341.2	Zfp87
ENSMUSG00000097333	ENSMUSG00000097333.8	ENSMUST00000181573	ENSMUST00000181573.2	Zfp87
ENSMUSG00000097333	ENSMUSG00000097333.8	ENSMUST00000181573	ENSMUST00000181573.2	Zfp87
ENSMUSG00000095432	ENSMUSG00000095432.10	ENSMUST00000181892	ENSMUST00000181892.9	Zfp748
ENSMUSG00000095432	ENSMUSG00000095432.10	ENSMUST00000181892	ENSMUST00000181892.9	Zfp748
ENSMUSG00000058093	ENSMUSG00000058093.14	ENSMUST00000012873	ENSMUST00000012873.16	Zfp729b
ENSMUSG00000058093	ENSMUSG00000058093.14	ENSMUST00000012873	ENSMUST00000012873.16	Zfp729b
ENSMUSG00000058093	ENSMUSG00000058093.14	ENSMUST00000012873	ENSMUST00000012873.16	Zfp729b
ENSMUSG00000058093	ENSMUSG00000058093.14	ENSMUST00000138725	ENSMUST00000138725.3	Zfp729b
ENSMUSG00000058093	ENSMUSG00000058093.14	ENSMUST00000138725	ENSMUST00000138725.3	Zfp729b
ENSMUSG00000058093	ENSMUSG00000058093.14	ENSMUST00000138725	ENSMUST00000138725.3	Zfp729b
ENSMUSG00000114923	ENSMUSG00000114923.2	ENSMUST00000224814	ENSMUST00000224814.2	Gm49345
ENSMUSG00000114923	ENSMUSG00000114923.2	ENSMUST00000225627	ENSMUST00000225627.2	Gm49345
ENSMUSG00000021510	ENSMUSG00000021510.12	ENSMUST00000012314	ENSMUST00000012314.10	Zfp729a
ENSMUSG00000021510	ENSMUSG00000021510.12	ENSMUST00000012314	ENSMUST00000012314.10	Zfp729a
ENSMUSG00000048280	ENSMUSG00000048280.19	ENSMUST00000137496	ENSMUST00000137496.10	Zfp738
ENSMUSG00000048280	ENSMUSG00000048280.19	ENSMUST00000137496	ENSMUST00000137496.10	Zfp738
ENSMUSG00000048280	ENSMUSG00000048280.19	ENSMUST00000137496	ENSMUST00000137496.10	Zfp738
ENSMUSG00000048280	ENSMUSG00000048280.19	ENSMUST00000175821	ENSMUST00000175821.8	Zfp738
ENSMUSG00000048280	ENSMUSG00000048280.19	ENSMUST00000175821	ENSMUST00000175821.8	Zfp738
ENSMUSG00000048280	ENSMUSG00000048280.19	ENSMUST00000175821	ENSMUST00000175821.8	Zfp738
ENSMUSG00000048280	ENSMUSG00000048280.19	ENSMUST00000110973	ENSMUST00000110973.3	Zfp738
ENSMUSG00000048280	ENSMUSG00000048280.19	ENSMUST00000110973	ENSMUST00000110973.3	Zfp738
ENSMUSG00000048280	ENSMUSG00000048280.19	ENSMUST00000110973	ENSMUST00000110973.3	Zfp738
ENSMUSG00000048280	ENSMUSG00000048280.19	ENSMUST00000125495	ENSMUST00000125495.10	Zfp738
ENSMUSG00000048280	ENSMUSG00000048280.19	ENSMUST00000125495	ENSMUST00000125495.10	Zfp738
ENSMUSG00000048280	ENSMUSG00000048280.19	ENSMUST00000125495	ENSMUST00000125495.10	Zfp738
ENSMUSG00000048280	ENSMUSG00000048280.19	ENSMUST00000175678	ENSMUST00000175678.2	Zfp738
ENSMUSG00000048280	ENSMUSG00000048280.19	ENSMUST00000175678	ENSMUST00000175678.2	Zfp738
ENSMUSG00000048280	ENSMUSG00000048280.19	ENSMUST00000175678	ENSMUST00000175678.2	Zfp738
ENSMUSG00000071281	ENSMUSG00000071281.13	ENSMUST00000073157	ENSMUST00000073157.15	Zfp65
ENSMUSG00000071281	ENSMUSG00000071281.13	ENSMUST00000130891	ENSMUST00000130891.3	Zfp65
ENSMUSG00000071281	ENSMUSG00000071281.13	ENSMUST00000223829	ENSMUST00000223829.2	Zfp65
ENSMUSG00000071281	ENSMUSG00000071281.13	ENSMUST00000127979	ENSMUST00000127979.9	Zfp65
ENSMUSG00000058331	ENSMUSG00000058331.16	ENSMUST00000144183	ENSMUST00000144183.3	Zfp85
ENSMUSG00000058331	ENSMUSG00000058331.16	ENSMUST00000091520	ENSMUST00000091520.14	Zfp85
ENSMUSG00000090659	ENSMUSG00000090659.10	ENSMUST00000220570	ENSMUST00000220570.2	Zfp493
ENSMUSG00000090659	ENSMUSG00000090659.10	ENSMUST00000164936	ENSMUST00000164936.10	Zfp493
ENSMUSG00000090659	ENSMUSG00000090659.10	ENSMUST00000181319	ENSMUST00000181319.2	Zfp493
ENSMUSG00000025592	ENSMUSG00000025592.18	ENSMUST00000113380	ENSMUST00000113380.8	Dach2
ENSMUSG00000025592	ENSMUSG00000025592.18	ENSMUST00000113382	ENSMUST00000113382.8	Dach2
ENSMUSG00000025592	ENSMUSG00000025592.18	ENSMUST00000067219	ENSMUST00000067219.5	Dach2
ENSMUSG00000061517	ENSMUSG00000061517.9	ENSMUST00000170662	ENSMUST00000170662.2	Sox21
ENSMUSG00000061517	ENSMUSG00000061517.9	ENSMUST00000170662	ENSMUST00000170662.2	Sox21
ENSMUSG00000061517	ENSMUSG00000061517.9	ENSMUST00000170662	ENSMUST00000170662.2	Sox21
ENSMUSG00000092109	ENSMUSG00000092109.3	ENSMUST00000171107	ENSMUST00000171107.3	Gm9376
ENSMUSG00000092109	ENSMUSG00000092109.3	ENSMUST00000171107	ENSMUST00000171107.3	Gm9376
ENSMUSG00000078302	ENSMUSG00000078302.6	ENSMUST00000105098	ENSMUST00000105098.6	Foxd1
ENSMUSG00000078302	ENSMUSG00000078302.6	ENSMUST00000105098	ENSMUST00000105098.6	Foxd1
ENSMUSG00000078302	ENSMUSG00000078302.6	ENSMUST00000105098	ENSMUST00000105098.6	Foxd1
ENSMUSG00000030446	ENSMUSG00000030446.18	ENSMUST00000181391	ENSMUST00000181391.8	Zfp273
ENSMUSG00000030446	ENSMUSG00000030446.18	ENSMUST00000012725	ENSMUST00000012725.8	Zfp273
ENSMUSG00000024927	ENSMUSG00000024927.9	ENSMUST00000025867	ENSMUST00000025867.6	Rela
ENSMUSG00000024927	ENSMUSG00000024927.9	ENSMUST00000025867	ENSMUST00000025867.6	Rela
ENSMUSG00000024927	ENSMUSG00000024927.9	ENSMUST00000025867	ENSMUST00000025867.6	Rela
ENSMUSG00000024927	ENSMUSG00000024927.9	ENSMUST00000025867	ENSMUST00000025867.6	Rela
ENSMUSG00000024927	ENSMUSG00000024927.9	ENSMUST00000025867	ENSMUST00000025867.6	Rela
ENSMUSG00000024927	ENSMUSG00000024927.9	ENSMUST00000025867	ENSMUST00000025867.6	Rela
ENSMUSG00000024927	ENSMUSG00000024927.9	ENSMUST00000025867	ENSMUST00000025867.6	Rela
ENSMUSG00000024927	ENSMUSG00000024927.9	ENSMUST00000025867	ENSMUST00000025867.6	Rela
ENSMUSG00000024927	ENSMUSG00000024927.9	ENSMUST00000025867	ENSMUST00000025867.6	Rela
ENSMUSG00000024927	ENSMUSG00000024927.9	ENSMUST00000025867	ENSMUST00000025867.6	Rela
ENSMUSG00000024927	ENSMUSG00000024927.9	ENSMUST00000025867	ENSMUST00000025867.6	Rela
ENSMUSG00000024927	ENSMUSG00000024927.9	ENSMUST00000025867	ENSMUST00000025867.6	Rela
ENSMUSG00000024927	ENSMUSG00000024927.9	ENSMUST00000025867	ENSMUST00000025867.6	Rela
ENSMUSG00000024927	ENSMUSG00000024927.9	ENSMUST00000025867	ENSMUST00000025867.6	Rela
ENSMUSG00000024927	ENSMUSG00000024927.9	ENSMUST00000238000	ENSMUST00000238000.2	Rela
ENSMUSG00000024927	ENSMUSG00000024927.9	ENSMUST00000237838	ENSMUST00000237838.2	Rela
ENSMUSG00000024927	ENSMUSG00000024927.9	ENSMUST00000237863	ENSMUST00000237863.2	Rela
